sampleid,x,y
2132,5,1
2133,851,1
2134,148,1
2135,619,1
2136,400,1
2137,180,1
2138,1007,0
2139,359,1
2140,155,1
2141,734,1
2142,811,1
2143,592,1
2144,847,1
2145,723,1
2146,827,1
2147,926,1
2148,274,1
2149,305,1
2150,199,1
2151,224,1
2152,775,1
2153,422,1
2154,362,1
2155,181,1
2156,218,1
2157,748,1
2158,88,1
2159,612,1
2160,466,1
2161,647,1
2162,989,1
2163,873,1
2164,800,1
2165,595,1
2166,489,1
2167,527,1
2168,65,1
2169,814,1
2170,86,1
2171,550,1
2172,56,1
2173,187,1
2174,571,1
2175,108,1
2176,307,1
2177,25,1
2178,1012,0
2179,183,1
2180,63,1
2181,523,1
2182,40,1
2183,849,1
2184,154,1
2185,909,1
2186,1018,0
2187,701,1
2188,676,1
2189,445,1
2190,166,1
2191,654,1
2192,443,1
2193,822,1
2194,173,1
2195,943,1
2196,21,1
2197,317,1
2198,846,1
2199,251,1
2200,292,1
2201,960,1
2202,906,1
2203,865,1
2204,491,1
2205,270,1
2206,1024,0
2207,843,1
2208,257,1
2209,54,1
2210,858,1
2211,771,1
2212,816,1
2213,564,1
2214,727,1
2215,828,1
2216,736,1
2217,446,1
2218,516,1
2219,341,1
2220,134,1
2221,987,1
2222,179,1
2223,291,1
2224,307,1
2225,692,1
2226,945,1
2227,851,1
2228,847,1
2229,154,1
2230,503,1
2231,567,1
2232,850,1
2233,79,1
2234,515,1
2235,254,1
2236,65,1
2237,90,1
2238,770,1
2239,245,1
2240,102,1
2241,795,1
2242,109,1
2243,371,1
2244,135,1
2245,600,1
2246,384,1
2247,160,1
2248,228,1
2249,965,1
2250,75,1
2251,778,1
2252,675,1
2253,765,1
2254,934,1
2255,280,1
2256,160,1
2257,841,1
2258,896,1
2259,337,1
2260,316,1
2261,205,1
2262,862,1
2263,874,1
2264,684,1
2265,609,1
2266,780,1
2267,9,1
2268,801,1
2269,90,1
2270,545,1
2271,256,1
2272,823,1
2273,746,1
2274,694,1
2275,713,1
2276,570,1
2277,831,1
2278,516,1
2279,307,1
2280,912,1
2281,305,1
2282,53,1
2283,520,1
2284,257,1
2285,633,1
2286,779,1
2287,311,1
2288,247,1
2289,235,1
2290,492,1
2291,725,1
2292,863,1
2293,18,1
2294,899,1
2295,406,1
2296,931,1
2297,1009,0
2298,781,1
2299,720,1
2300,421,1
2301,836,1
2302,217,1
2303,236,1
2304,1000,1
2305,772,1
2306,623,1
2307,191,1
2308,261,1
2309,204,1
2310,654,1
2311,454,1
2312,469,1
2313,637,1
2314,370,1
2315,12,1
2316,365,1
2317,784,1
2318,479,1
2319,450,1
2320,662,1
2321,826,1
2322,686,1
2323,782,1
2324,526,1
2325,685,1
2326,680,1
2327,858,1
2328,713,1
2329,714,1
2330,93,1
2331,819,1
2332,997,1
2333,580,1
2334,458,1
2335,724,1
2336,795,1
2337,579,1
2338,199,1
2339,1012,0
2340,557,1
2341,848,1
2342,32,1
2343,717,1
2344,34,1
2345,69,1
2346,671,1
2347,65,1
2348,563,1
2349,802,1
2350,1023,0
2351,915,1
2352,203,1
2353,875,1
2354,792,1
2355,623,1
2356,548,1
2357,53,1
2358,64,1
2359,314,1
2360,142,1
2361,726,1
2362,580,1
2363,188,1
2364,836,1
2365,750,1
2366,780,1
2367,470,1
2368,264,1
2369,411,1
2370,622,1
2371,401,1
2372,375,1
2373,162,1
2374,176,1
2375,102,1
2376,768,1
2377,995,1
2378,918,1
2379,243,1
2380,574,1
2381,474,1
2382,524,1
2383,708,1
2384,671,1
2385,1010,0
2386,793,1
2387,672,1
2388,274,1
2389,969,1
2390,967,1
2391,899,1
2392,290,1
2393,240,1
2394,244,1
2395,829,1
2396,233,1
2397,681,1
2398,285,1
2399,11,1
2400,714,1
2401,1011,0
2402,987,1
2403,878,1
2404,766,1
2405,311,1
2406,353,1
2407,880,1
2408,839,1
2409,366,1
2410,28,1
2411,315,1
2412,683,1
2413,957,1
2414,475,1
2415,728,1
2416,450,1
2417,583,1
2418,435,1
2419,801,1
2420,250,1
2421,604,1
2422,170,1
2423,728,1
2424,265,1
2425,17,1
2426,557,1
2427,262,1
2428,648,1
2429,123,1
2430,179,1
2431,210,1
2432,250,1
2433,623,1
2434,509,1
2435,113,1
2436,374,1
2437,914,1
2438,884,1
2439,970,1
2440,883,1
2441,412,1
2442,135,1
2443,360,1
2444,420,1
2445,263,1
2446,1011,0
2447,414,1
2448,185,1
2449,487,1
2450,819,1
2451,552,1
2452,763,1
2453,560,1
2454,154,1
2455,875,1
2456,170,1
2457,670,1
2458,1007,0
2459,923,1
2460,187,1
2461,695,1
2462,196,1
2463,679,1
2464,835,1
2465,952,1
2466,164,1
2467,153,1
2468,988,1
2469,952,1
2470,161,1
2471,996,1
2472,9,1
2473,547,1
2474,622,1
2475,166,1
2476,501,1
2477,381,1
2478,73,1
2479,729,1
2480,951,1
2481,508,1
2482,651,1
2483,175,1
2484,981,1
2485,920,1
2486,796,1
2487,436,1
2488,832,1
2489,1017,0
2490,625,1
2491,933,1
2492,110,1
2493,488,1
2494,216,1
2495,310,1
2496,141,1
2497,111,1
2498,266,1
2499,210,1
2500,991,1
2501,886,1
2502,480,1
2503,281,1
2504,814,1
2505,788,1
2506,659,1
2507,978,1
2508,686,1
2509,540,1
2510,375,1
2511,85,1
2512,308,1
2513,659,1
2514,248,1
2515,100,1
2516,679,1
2517,110,1
2518,272,1
2519,139,1
2520,211,1
2521,817,1
2522,720,1
2523,325,1
2524,845,1
2525,715,1
2526,917,1
2527,167,1
2528,930,1
2529,863,1
2530,433,1
2531,1013,0
2532,731,1
2533,984,1
2534,315,1
2535,694,1
2536,548,1
2537,813,1
2538,552,1
2539,710,1
2540,231,1
2541,662,1
2542,738,1
2543,157,1
2544,99,1
2545,807,1
2546,419,1
2547,142,1
2548,643,1
2549,934,1
2550,913,1
2551,296,1
2552,104,1
2553,915,1
2554,965,1
2555,400,1
2556,358,1
2557,452,1
2558,771,1
2559,545,1
2560,649,1
2561,71,1
2562,858,1
2563,180,1
2564,795,1
2565,92,1
2566,438,1
2567,768,1
2568,623,1
2569,978,1
2570,20,1
2571,567,1
2572,766,1
2573,57,1
2574,676,1
2575,914,1
2576,388,1
2577,704,1
2578,966,1
2579,723,1
2580,989,1
2581,688,1
2582,819,1
2583,371,1
2584,876,1
2585,412,1
2586,914,1
2587,525,1
2588,420,1
2589,555,1
2590,95,1
2591,833,1
2592,366,1
2593,1004,0
2594,663,1
2595,380,1
2596,1005,0
2597,355,1
2598,7,1
2599,880,1
2600,347,1
2601,565,1
2602,52,1
2603,703,1
2604,416,1
2605,70,1
2606,984,1
2607,481,1
2608,66,1
2609,1012,0
2610,170,1
2611,189,1
2612,248,1
2613,550,1
2614,567,1
2615,11,1
2616,115,1
2617,46,1
2618,809,1
2619,757,1
2620,179,1
2621,194,1
2622,816,1
2623,318,1
2624,15,1
2625,638,1
2626,375,1
2627,447,1
2628,118,1
2629,919,1
2630,1016,0
2631,463,1
2632,608,1
2633,139,1
2634,858,1
2635,777,1
2636,277,1
2637,617,1
2638,465,1
2639,956,1
2640,71,1
2641,481,1
2642,688,1
2643,730,1
2644,652,1
2645,274,1
2646,470,1
2647,400,1
2648,412,1
2649,452,1
2650,480,1
2651,264,1
2652,991,1
2653,625,1
2654,886,1
2655,104,1
2656,966,1
2657,9,1
2658,236,1
2659,154,1
2660,937,1
2661,121,1
2662,120,1
2663,926,1
2664,253,1
2665,877,1
2666,658,1
2667,890,1
2668,436,1
2669,208,1
2670,40,1
2671,983,1
2672,1012,0
2673,851,1
2674,378,1
2675,70,1
2676,117,1
2677,295,1
2678,235,1
2679,305,1
2680,477,1
2681,875,1
2682,355,1
2683,610,1
2684,112,1
2685,720,1
2686,627,1
2687,770,1
2688,481,1
2689,101,1
2690,1004,0
2691,49,1
2692,971,1
2693,584,1
2694,795,1
2695,758,1
2696,1005,0
2697,354,1
2698,937,1
2699,568,1
2700,492,1
2701,845,1
2702,944,1
2703,130,1
2704,763,1
2705,898,1
2706,933,1
2707,144,1
2708,664,1
2709,87,1
2710,109,1
2711,242,1
2712,623,1
2713,169,1
2714,912,1
2715,962,1
2716,224,1
2717,406,1
2718,135,1
2719,239,1
2720,949,1
2721,134,1
2722,69,1
2723,2,1
2724,379,1
2725,299,1
2726,527,1
2727,579,1
2728,312,1
2729,228,1
2730,401,1
2731,404,1
2732,951,1
2733,693,1
2734,408,1
2735,483,1
2736,959,1
2737,537,1
2738,243,1
2739,828,1
2740,109,1
2741,386,1
2742,311,1
2743,794,1
2744,631,1
2745,369,1
2746,844,1
2747,257,1
2748,349,1
2749,795,1
2750,738,1
2751,191,1
2752,419,1
2753,556,1
2754,779,1
2755,609,1
2756,179,1
2757,816,1
2758,112,1
2759,229,1
2760,781,1
2761,404,1
2762,824,1
2763,641,1
2764,39,1
2765,327,1
2766,545,1
2767,40,1
2768,1009,0
2769,719,1
2770,74,1
2771,654,1
2772,907,1
2773,735,1
2774,235,1
2775,661,1
2776,416,1
2777,641,1
2778,160,1
2779,320,1
2780,31,1
2781,53,1
2782,159,1
2783,866,1
2784,234,1
2785,323,1
2786,577,1
2787,307,1
2788,517,1
2789,866,1
2790,56,1
2791,840,1
2792,791,1
2793,62,1
2794,803,1
2795,320,1
2796,345,1
2797,74,1
2798,451,1
2799,645,1
2800,869,1
2801,285,1
2802,436,1
2803,485,1
2804,803,1
2805,704,1
2806,412,1
2807,274,1
2808,16,1
2809,390,1
2810,382,1
2811,642,1
2812,873,1
2813,293,1
2814,170,1
2815,437,1
2816,1025,0
2817,538,1
2818,397,1
2819,434,1
2820,409,1
2821,75,1
2822,421,1
2823,327,1
2824,91,1
2825,271,1
2826,970,1
2827,791,1
2828,380,1
2829,538,1
2830,864,1
2831,961,1
2832,544,1
2833,949,1
2834,265,1
2835,109,1
2836,868,1
2837,170,1
2838,701,1
2839,498,1
2840,1006,0
2841,813,1
2842,527,1
2843,755,1
2844,626,1
2845,920,1
2846,705,1
2847,32,1
2848,783,1
2849,469,1
2850,971,1
2851,518,1
2852,91,1
2853,23,1
2854,338,1
2855,167,1
2856,163,1
2857,494,1
2858,579,1
2859,68,1
2860,695,1
2861,376,1
2862,44,1
2863,547,1
2864,91,1
2865,379,1
2866,400,1
2867,295,1
2868,470,1
2869,429,1
2870,980,1
2871,905,1
2872,130,1
2873,46,1
2874,328,1
2875,615,1
2876,953,1
2877,131,1
2878,868,1
2879,884,1
2880,619,1
2881,700,1
2882,962,1
2883,105,1
2884,130,1
2885,258,1
2886,123,1
2887,344,1
2888,713,1
2889,937,1
2890,665,1
2891,188,1
2892,1018,0
2893,677,1
2894,346,1
2895,827,1
2896,106,1
2897,506,1
2898,71,1
2899,383,1
2900,701,1
2901,574,1
2902,975,1
2903,1025,0
2904,483,1
2905,748,1
2906,298,1
2907,409,1
2908,197,1
2909,388,1
2910,594,1
2911,753,1
2912,1002,0
2913,528,1
2914,93,1
2915,733,1
2916,928,1
2917,693,1
2918,35,1
2919,930,1
2920,676,1
2921,33,1
2922,72,1
2923,152,1
2924,188,1
2925,344,1
2926,777,1
2927,1020,0
2928,847,1
2929,451,1
2930,234,1
2931,921,1
2932,529,1
2933,390,1
2934,94,1
2935,30,1
2936,969,1
2937,780,1
2938,31,1
2939,977,1
2940,328,1
2941,157,1
2942,680,1
2943,263,1
2944,469,1
2945,735,1
2946,600,1
2947,789,1
2948,544,1
2949,846,1
2950,228,1
2951,196,1
2952,226,1
2953,808,1
2954,145,1
2955,579,1
2956,481,1
2957,617,1
2958,293,1
2959,120,1
2960,109,1
2961,358,1
2962,389,1
2963,815,1
2964,119,1
2965,238,1
2966,741,1
2967,383,1
2968,15,1
2969,931,1
2970,602,1
2971,343,1
2972,999,1
2973,220,1
2974,580,1
2975,134,1
2976,193,1
2977,36,1
2978,488,1
2979,394,1
2980,693,1
2981,818,1
2982,969,1
2983,418,1
2984,1017,0
2985,262,1
2986,69,1
2987,352,1
2988,590,1
2989,986,1
2990,1012,0
2991,500,1
2992,862,1
2993,77,1
2994,252,1
2995,563,1
2996,348,1
2997,438,1
2998,19,1
2999,433,1
3000,483,1
3001,283,1
3002,274,1
3003,746,1
3004,886,1
3005,285,1
3006,442,1
3007,261,1
3008,263,1
3009,529,1
3010,52,1
3011,745,1
3012,751,1
3013,870,1
3014,281,1
3015,274,1
3016,954,1
3017,845,1
3018,392,1
3019,732,1
3020,386,1
3021,949,1
3022,29,1
3023,865,1
3024,225,1
3025,719,1
3026,723,1
3027,788,1
3028,439,1
3029,726,1
3030,902,1
3031,760,1
3032,602,1
3033,791,1
3034,481,1
3035,111,1
3036,96,1
3037,304,1
3038,588,1
3039,945,1
3040,695,1
3041,333,1
3042,669,1
3043,231,1
3044,834,1
3045,862,1
3046,298,1
3047,28,1
3048,109,1
3049,110,1
3050,238,1
3051,779,1
3052,625,1
3053,748,1
3054,594,1
3055,838,1
3056,562,1
3057,1016,0
3058,614,1
3059,920,1
3060,931,1
3061,147,1
3062,227,1
3063,438,1
3064,369,1
3065,220,1
3066,219,1
3067,1024,0
3068,465,1
3069,268,1
3070,835,1
3071,345,1
3072,751,1
3073,61,1
3074,588,1
3075,881,1
3076,454,1
3077,578,1
3078,742,1
3079,784,1
3080,140,1
3081,637,1
3082,50,1
3083,676,1
3084,931,1
3085,850,1
3086,98,1
3087,804,1
3088,435,1
3089,741,1
3090,619,1
3091,116,1
3092,494,1
3093,470,1
3094,131,1
3095,834,1
3096,650,1
3097,767,1
3098,695,1
3099,1024,0
3100,498,1
3101,406,1
3102,577,1
3103,419,1
3104,788,1
3105,995,1
3106,285,1
3107,75,1
3108,52,1
3109,230,1
3110,233,1
3111,173,1
3112,487,1
3113,584,1
3114,909,1
3115,765,1
3116,417,1
3117,838,1
3118,413,1
3119,840,1
3120,1,1
3121,886,1
3122,633,1
3123,645,1
3124,554,1
3125,637,1
3126,364,1
3127,809,1
3128,889,1
3129,954,1
3130,443,1
3131,983,1
3132,626,1
3133,792,1
3134,182,1
3135,140,1
3136,829,1
3137,514,1
3138,675,1
3139,108,1
3140,704,1
3141,1024,0
3142,1010,0
3143,83,1
3144,478,1
3145,34,1
3146,1010,0
3147,766,1
3148,996,1
3149,391,1
3150,75,1
3151,229,1
3152,708,1
3153,717,1
3154,593,1
3155,361,1
3156,460,1
3157,296,1
3158,1016,0
3159,418,1
3160,442,1
3161,286,1
3162,33,1
3163,1006,0
3164,322,1
3165,112,1
3166,60,1
3167,713,1
3168,1015,0
3169,429,1
3170,418,1
3171,254,1
3172,127,1
3173,696,1
3174,422,1
3175,69,1
3176,164,1
3177,961,1
3178,233,1
3179,423,1
3180,501,1
3181,830,1
3182,469,1
3183,869,1
3184,985,1
3185,819,1
3186,872,1
3187,63,1
3188,348,1
3189,724,1
3190,590,1
3191,628,1
3192,247,1
3193,196,1
3194,483,1
3195,855,1
3196,768,1
3197,583,1
3198,891,1
3199,237,1
3200,176,1
3201,422,1
3202,892,1
3203,652,1
3204,959,1
3205,738,1
3206,65,1
3207,205,1
3208,431,1
3209,390,1
3210,664,1
3211,834,1
3212,1017,0
3213,292,1
3214,401,1
3215,13,1
3216,175,1
3217,796,1
3218,12,1
3219,353,1
3220,815,1
3221,194,1
3222,823,1
3223,184,1
3224,653,1
3225,331,1
3226,676,1
3227,76,1
3228,952,1
3229,735,1
3230,645,1
3231,897,1
3232,523,1
3233,545,1
3234,142,1
3235,851,1
3236,125,1
3237,677,1
3238,823,1
3239,945,1
3240,572,1
3241,639,1
3242,566,1
3243,686,1
3244,624,1
3245,328,1
3246,884,1
3247,110,1
3248,592,1
3249,923,1
3250,80,1
3251,188,1
3252,777,1
3253,336,1
3254,773,1
3255,778,1
3256,702,1
3257,902,1
3258,816,1
3259,484,1
3260,195,1
3261,642,1
3262,649,1
3263,789,1
3264,784,1
3265,572,1
3266,950,1
3267,503,1
3268,164,1
3269,389,1
3270,716,1
3271,307,1
3272,838,1
3273,579,1
3274,301,1
3275,267,1
3276,85,1
3277,735,1
3278,152,1
3279,14,1
3280,437,1
3281,756,1
3282,483,1
3283,703,1
3284,118,1
3285,707,1
3286,778,1
3287,43,1
3288,672,1
3289,148,1
3290,20,1
3291,766,1
3292,755,1
3293,621,1
3294,230,1
3295,574,1
3296,429,1
3297,742,1
3298,444,1
3299,71,1
3300,318,1
3301,755,1
3302,832,1
3303,578,1
3304,205,1
3305,630,1
3306,928,1
3307,231,1
3308,367,1
3309,916,1
3310,530,1
3311,719,1
3312,887,1
3313,1,1
3314,911,1
3315,70,1
3316,746,1
3317,663,1
3318,287,1
3319,701,1
3320,904,1
3321,799,1
3322,442,1
3323,316,1
3324,524,1
3325,355,1
3326,147,1
3327,615,1
3328,651,1
3329,811,1
3330,475,1
3331,811,1
3332,697,1
3333,572,1
3334,991,1
3335,447,1
3336,94,1
3337,455,1
3338,469,1
3339,192,1
3340,504,1
3341,534,1
3342,565,1
3343,287,1
3344,764,1
3345,920,1
3346,183,1
3347,54,1
3348,715,1
3349,714,1
3350,792,1
3351,513,1
3352,589,1
3353,782,1
3354,643,1
3355,496,1
3356,763,1
3357,715,1
3358,675,1
3359,853,1
3360,339,1
3361,188,1
3362,620,1
3363,718,1
3364,1022,0
3365,818,1
3366,598,1
3367,450,1
3368,564,1
3369,950,1
3370,132,1
3371,114,1
3372,541,1
3373,690,1
3374,542,1
3375,967,1
3376,622,1
3377,928,1
3378,82,1
3379,331,1
3380,911,1
3381,723,1
3382,611,1
3383,732,1
3384,670,1
3385,619,1
3386,621,1
3387,995,1
3388,258,1
3389,918,1
3390,396,1
3391,300,1
3392,879,1
3393,67,1
3394,107,1
3395,721,1
3396,845,1
3397,199,1
3398,155,1
3399,494,1
3400,653,1
3401,713,1
3402,9,1
3403,747,1
3404,979,1
3405,263,1
3406,224,1
3407,796,1
3408,657,1
3409,364,1
3410,209,1
3411,565,1
3412,919,1
3413,204,1
3414,561,1
3415,961,1
3416,88,1
3417,870,1
3418,560,1
3419,259,1
3420,789,1
3421,730,1
3422,24,1
3423,760,1
3424,841,1
3425,749,1
3426,393,1
3427,733,1
3428,763,1
3429,974,1
3430,46,1
3431,698,1
3432,177,1
3433,869,1
3434,821,1
3435,913,1
3436,260,1
3437,948,1
3438,398,1
3439,277,1
3440,455,1
3441,764,1
3442,155,1
3443,155,1
3444,18,1
3445,255,1
3446,400,1
3447,662,1
3448,341,1
3449,19,1
3450,21,1
3451,192,1
3452,378,1
3453,560,1
3454,867,1
3455,203,1
3456,238,1
3457,440,1
3458,27,1
3459,566,1
3460,557,1
3461,222,1
3462,1009,0
3463,658,1
3464,144,1
3465,218,1
3466,316,1
3467,721,1
3468,4,1
3469,10,1
3470,263,1
3471,444,1
3472,484,1
3473,179,1
3474,781,1
3475,613,1
3476,359,1
3477,894,1
3478,992,1
3479,715,1
3480,576,1
3481,226,1
3482,998,1
3483,393,1
3484,267,1
3485,580,1
3486,875,1
3487,456,1
3488,579,1
3489,641,1
3490,721,1
3491,994,1
3492,340,1
3493,237,1
3494,579,1
3495,273,1
3496,912,1
3497,454,1
3498,750,1
3499,849,1
3500,779,1
3501,155,1
3502,124,1
3503,504,1
3504,699,1
3505,304,1
3506,546,1
3507,60,1
3508,57,1
3509,13,1
3510,437,1
3511,858,1
3512,626,1
3513,833,1
3514,828,1
3515,929,1
3516,642,1
3517,116,1
3518,679,1
3519,458,1
3520,679,1
3521,827,1
3522,1016,0
3523,613,1
3524,610,1
3525,723,1
3526,914,1
3527,354,1
3528,361,1
3529,261,1
3530,403,1
3531,753,1
3532,649,1
3533,786,1
3534,765,1
3535,755,1
3536,798,1
3537,870,1
3538,442,1
3539,292,1
3540,782,1
3541,376,1
3542,599,1
3543,74,1
3544,567,1
3545,401,1
3546,29,1
3547,710,1
3548,600,1
3549,913,1
3550,773,1
3551,102,1
3552,1,1
3553,822,1
3554,411,1
3555,578,1
3556,736,1
3557,818,1
3558,412,1
3559,814,1
3560,512,1
3561,961,1
3562,317,1
3563,90,1
3564,880,1
3565,811,1
3566,289,1
3567,425,1
3568,313,1
3569,654,1
3570,540,1
3571,237,1
3572,524,1
3573,24,1
3574,991,1
3575,946,1
3576,521,1
3577,879,1
3578,83,1
3579,403,1
3580,361,1
3581,638,1
3582,478,1
3583,582,1
3584,21,1
3585,55,1
3586,788,1
3587,650,1
3588,696,1
3589,998,1
3590,69,1
3591,158,1
3592,973,1
3593,170,1
3594,783,1
3595,185,1
3596,430,1
3597,104,1
3598,847,1
3599,802,1
3600,136,1
3601,338,1
3602,178,1
3603,34,1
3604,378,1
3605,631,1
3606,282,1
3607,889,1
3608,636,1
3609,168,1
3610,421,1
3611,215,1
3612,586,1
3613,1009,0
3614,815,1
3615,782,1
3616,230,1
3617,846,1
3618,983,1
3619,530,1
3620,600,1
3621,783,1
3622,720,1
3623,162,1
3624,24,1
3625,935,1
3626,769,1
3627,300,1
3628,341,1
3629,612,1
3630,605,1
3631,670,1
3632,620,1
3633,857,1
3634,680,1
3635,278,1
3636,59,1
3637,331,1
3638,245,1
3639,416,1
3640,136,1
3641,394,1
3642,916,1
3643,351,1
3644,264,1
3645,286,1
3646,158,1
3647,449,1
3648,495,1
3649,116,1
3650,403,1
3651,448,1
3652,152,1
3653,968,1
3654,64,1
3655,783,1
3656,757,1
3657,32,1
3658,462,1
3659,995,1
3660,74,1
3661,929,1
3662,616,1
3663,889,1
3664,816,1
3665,499,1
3666,637,1
3667,283,1
3668,646,1
3669,678,1
3670,592,1
3671,199,1
3672,651,1
3673,571,1
3674,162,1
3675,680,1
3676,397,1
3677,309,1
3678,853,1
3679,721,1
3680,314,1
3681,225,1
3682,863,1
3683,209,1
3684,125,1
3685,107,1
3686,192,1
3687,349,1
3688,840,1
3689,430,1
3690,187,1
3691,314,1
3692,633,1
3693,160,1
3694,320,1
3695,340,1
3696,783,1
3697,205,1
3698,171,1
3699,183,1
3700,953,1
3701,817,1
3702,877,1
3703,280,1
3704,1018,0
3705,671,1
3706,575,1
3707,992,1
3708,898,1
3709,568,1
3710,80,1
3711,292,1
3712,869,1
3713,23,1
3714,950,1
3715,121,1
3716,944,1
3717,1009,0
3718,872,1
3719,560,1
3720,470,1
3721,756,1
3722,99,1
3723,360,1
3724,322,1
3725,117,1
3726,897,1
3727,191,1
3728,882,1
3729,945,1
3730,49,1
3731,79,1
3732,111,1
3733,681,1
3734,89,1
3735,109,1
3736,356,1
3737,625,1
3738,661,1
3739,721,1
3740,958,1
3741,1012,0
3742,588,1
3743,242,1
3744,143,1
3745,23,1
3746,1004,0
3747,509,1
3748,221,1
3749,239,1
3750,358,1
3751,467,1
3752,562,1
3753,28,1
3754,240,1
3755,824,1
3756,494,1
3757,234,1
3758,259,1
3759,1016,0
3760,453,1
3761,303,1
3762,921,1
3763,155,1
3764,94,1
3765,960,1
3766,478,1
3767,877,1
3768,1011,0
3769,504,1
3770,252,1
3771,494,1
3772,940,1
3773,196,1
3774,673,1
3775,311,1
3776,80,1
3777,534,1
3778,303,1
3779,659,1
3780,836,1
3781,609,1
3782,629,1
3783,859,1
3784,351,1
3785,856,1
3786,866,1
3787,320,1
3788,312,1
3789,309,1
3790,66,1
3791,28,1
3792,318,1
3793,938,1
3794,423,1
3795,937,1
3796,155,1
3797,165,1
3798,313,1
3799,93,1
3800,860,1
3801,516,1
3802,47,1
3803,359,1
3804,498,1
3805,931,1
3806,250,1
3807,207,1
3808,189,1
3809,890,1
3810,929,1
3811,276,1
3812,273,1
3813,840,1
3814,698,1
3815,90,1
3816,331,1
3817,29,1
3818,231,1
3819,754,1
3820,58,1
3821,890,1
3822,1024,0
3823,804,1
3824,774,1
3825,10,1
3826,241,1
3827,330,1
3828,405,1
3829,740,1
3830,232,1
3831,190,1
3832,410,1
3833,947,1
3834,207,1
3835,187,1
3836,816,1
3837,993,1
3838,215,1
3839,48,1
3840,961,1
3841,885,1
3842,356,1
3843,331,1
3844,925,1
3845,919,1
3846,647,1
3847,137,1
3848,515,1
3849,174,1
3850,654,1
3851,522,1
3852,502,1
3853,715,1
3854,969,1
3855,149,1
3856,446,1
3857,676,1
3858,812,1
3859,136,1
3860,37,1
3861,321,1
3862,340,1
3863,243,1
3864,961,1
3865,589,1
3866,194,1
3867,357,1
3868,767,1
